,start_pin,destination_pin,travel_distance,quantity_tons,period,nifty_infra_price,amount
11871,518220,580007,378,36.0,May 2023,5459.8,370378.0
11872,518220,604407,412,9.0,May 2023,5459.8,48797.0
11873,518220,635204,417,36.0,April 2023,5356.2,195187.0
11874,518220,636302,511,36.0,April 2023,5356.2,412874.0
11875,518220,670597,645,36.0,May 2023,5459.8,202500.0
11876,518220,671121,669,36.0,April 2023,5356.2,202500.0
11877,518508,517001,317,30.14,May 2023,5459.8,141281.24
11878,518508,517416,344,31.0,April 2023,5356.2,186496.0
11879,518508,524415,333,32.0,May 2023,5459.8,135000.0
11880,518508,534275,443,30.0,May 2023,5459.8,178140.0
11881,518508,572138,389,39.38,April 2023,5356.2,203053.12
11882,518508,577182,470,35.36,May 2023,5459.8,190612.5
11883,518508,582101,384,30.36,April 2023,5356.2,156543.75
11884,518508,605103,504,5.0,May 2023,5459.8,32030.0
11885,518508,605602,497,36.1,April 2023,5356.2,188960.94
11886,518508,678621,794,30.88,April 2023,5356.2,111168.0
11887,521175,505402,337,35.22,April 2023,5356.2,187106.25
11888,521175,530012,455,41.0,April 2023,5356.2,6809774.05
11889,521175,530026,456,29.78,April 2023,5356.2,172165.63
11890,521175,530048,487,29.88,May 2023,5459.8,150613.13
11891,521175,532222,652,32.0,May 2023,5459.8,851000.0
11892,521175,751019,888,26.0,April 2023,5356.2,318900.4
11893,521175,760002,730,31.0,April 2023,5356.2,3681734.84
11894,521457,413512,512,30.0,May 2023,5459.8,99375.0
11895,521457,494001,404,6.0,May 2023,5459.8,45937.5
11896,521457,517416,589,6.0,April 2023,5356.2,39376.0
11897,521457,533408,362,26.0,April 2023,5356.2,152344.0
11898,521457,535501,612,6.0,May 2023,5459.8,36094.0
11899,521457,600019,532,29.92,April 2023,5356.2,156564.0
11900,521457,631004,555,30.66,April 2023,5356.2,1208806.34
11901,522414,501141,329,27.0,April 2023,5356.2,142593.75
11902,522414,505327,444,35.39,April 2023,5356.2,176950.0
11903,522414,507136,450,32.0,May 2023,5459.8,285000.32
11904,522414,524131,336,34.54,April 2023,5356.2,156509.38
11905,522414,600014,455,39.52,May 2023,5459.8,135850.0
11906,522421,413531,489,36.0,April 2023,5356.2,292500.0
11907,522421,506142,328,30.88,May 2023,5459.8,173700.0
11908,522421,509219,342,20.0,April 2023,5356.2,109375.0
11909,522421,516101,454,2.0,April 2023,5356.2,11093.76
11910,522421,517520,428,1.0,April 2023,5356.2,11250.0
11911,522421,533401,420,32.0,May 2023,5459.8,185000.0
11912,522426,524137,301,17.0,April 2023,5356.2,1132892.0
11913,522437,494111,398,33.0,May 2023,5459.8,105892.87
11914,522437,516115,377,10.0,April 2023,5356.2,58593.75
11915,522437,518134,321,31.0,April 2023,5356.2,181640.62
11916,522437,530035,504,36.0,May 2023,5459.8,466875.0
11917,522437,531031,463,35.92,April 2023,5356.2,736965.9
11918,522437,533216,315,16.0,May 2023,5459.8,196250.0
11919,522437,600052,418,45.06,May 2023,5459.8,225300.0
11920,522437,600056,440,44.3,April 2023,5356.2,235343.75
11921,522437,601102,410,34.32,April 2023,5356.2,171600.0
11922,522437,764061,543,35.38,May 2023,5459.8,199012.5
11923,522614,517214,453,1.5,May 2023,5459.8,110156.24
11924,522614,524126,328,0.3,April 2023,5356.2,70312.5
11925,522614,535240,544,35.64,April 2023,5356.2,146124.0
11926,522614,600052,418,0.3,April 2023,5356.2,27656.25
11927,522614,631001,455,1.25,April 2023,5356.2,123046.87
11928,524126,531021,718,32.0,April 2023,5356.2,200000.0
11929,531055,760002,324,31.0,April 2023,5356.2,280777.54
11930,531055,762021,378,5.0,May 2023,5459.8,49376.0
11931,560029,500056,591,49.0,April 2023,5356.2,281260.0
11932,560043,577217,316,31.0,April 2023,5356.2,169531.25
11933,560068,560069,1916,5.0,May 2023,5459.8,219492.18
11934,561213,600044,339,40.3,April 2023,5356.2,190574.92
11935,583115,576103,416,16.0,April 2023,5356.2,91250.0
11936,583115,670662,640,128.0,April 2023,5356.2,538161.54
11937,583228,403503,317,35.6,April 2023,5356.2,205812.5
11938,583228,403601,306,392.4,April 2023,5356.2,8162583.15
11939,583228,574106,415,33.0,April 2023,5356.2,389812.5
11940,583275,571606,402,4.0,April 2023,5356.2,25312.0
11941,583275,577125,321,26.0,April 2023,5356.2,160472.0
11942,583275,670701,564,36.0,May 2023,5459.8,1112653.11
11943,585211,410507,474,28.7,April 2023,5356.2,336328.13
11944,585211,410507,474,34.1,April 2023,5356.2,202468.75
11945,585211,411018,474,34.86,April 2023,5356.2,206984.74
11946,585211,414005,444,1617.5,April 2023,5356.2,12422400.0
11947,585211,415608,503,30.26,May 2023,5459.8,177304.84
11948,585211,415639,478,34.7,May 2023,5459.8,208742.36
11949,585211,416205,374,33.0,May 2023,5459.8,211404.6
11950,585211,416502,437,26.0,April 2023,5356.2,99840.0
11951,585211,422002,582,29.6,April 2023,5356.2,342250.0
11952,585211,431001,459,31.0,April 2023,5356.2,326952.97
11953,585211,431136,478,31.0,April 2023,5356.2,167109.22
11954,585222,401102,683,34.82,April 2023,5356.2,240530.03
11955,585222,410203,526,34.93,April 2023,5356.2,237524.0
11956,585222,410206,559,35.0,May 2023,5459.8,473593.75
11957,585222,410501,478,29.76,May 2023,5459.8,179025.0
11958,585222,410501,478,29.89,May 2023,5459.8,352608.6
11959,585222,410506,485,34.89,April 2023,5356.2,207159.38
11960,585222,411014,444,34.84,April 2023,5356.2,413725.0
11961,585222,411033,465,34.92,May 2023,5459.8,834806.26
11962,585222,411034,455,29.86,May 2023,5459.8,174960.94
11963,585222,411036,441,35.03,May 2023,5459.8,415981.25
11964,585222,411048,448,34.94,April 2023,5356.2,207456.25
11965,585222,411057,464,29.15,May 2023,5459.8,175355.47
11966,585222,412108,458,35.05,May 2023,5459.8,418957.04
11967,585222,412201,427,30.64,May 2023,5459.8,71812.5
11968,585222,412201,427,35.02,April 2023,5356.2,82078.13
11969,585222,412206,500,34.73,April 2023,5356.2,236164.0
11970,585222,412219,380,10.08,May 2023,5459.8,176400.0
11971,585222,412219,380,10.3,April 2023,5356.2,25750.0
11972,585222,412219,380,25.04,May 2023,5459.8,125200.0
11973,585222,412219,380,25.38,April 2023,5356.2,126900.0
11974,585222,412219,380,25.49,May 2023,5459.8,63725.0
11975,585222,412219,380,26.07,April 2023,5356.2,65175.0
11976,585222,412219,380,29.79,May 2023,5459.8,74475.0
11977,585222,412219,380,30.17,May 2023,5459.8,75425.0
11978,585222,412219,380,34.82,May 2023,5459.8,87050.0
11979,585222,412219,380,40.83,April 2023,5356.2,102075.0
11980,585222,412219,380,41.29,April 2023,5356.2,206450.0
11981,585222,412219,380,44.08,May 2023,5459.8,110200.0
11982,585222,412219,380,50.2,April 2023,5356.2,502000.0
11983,585222,412307,433,29.71,April 2023,5356.2,176403.13
11984,585222,413201,370,34.9,April 2023,5356.2,583484.38
11985,585222,414005,433,29.99,May 2023,5459.8,166350.78
11986,585222,415709,618,5.0,April 2023,5356.2,31640.57
11987,585222,416110,419,31.41,April 2023,5356.2,152142.19
11988,585222,416310,395,392.4,May 2023,5459.8,2115281.25
11989,585222,416313,414,27.5,May 2023,5459.8,88000.0
11990,585222,431001,488,29.82,May 2023,5459.8,166339.69
11991,585222,431509,344,29.91,May 2023,5459.8,163570.31
11992,585222,431802,314,6.0,May 2023,5459.8,69937.5
11993,585222,506001,318,31.0,May 2023,5459.8,99200.0
11994,585222,572102,541,32.0,May 2023,5459.8,150000.0
11995,585222,573103,559,31.12,April 2023,5356.2,177481.25
11996,585222,577228,526,31.9,May 2023,5459.8,511396.89
11997,585222,577501,408,10.0,April 2023,5356.2,92156.0
11998,585222,577548,528,30.83,May 2023,5459.8,164747.81
11999,585222,582208,351,30.0,April 2023,5356.2,267187.5
12000,585222,590008,413,32.0,May 2023,5459.8,170000.0
12001,585225,410218,542,1893.45,April 2023,5356.2,8746510.15
12002,585225,431515,313,1111.3,April 2023,5356.2,4289487.59
12003,585292,400033,594,349.25,May 2023,5459.8,1869067.26
12004,585292,410218,558,1973.58,May 2023,5459.8,6858802.31
12005,585292,560048,607,69.85,April 2023,5356.2,387098.22
12006,585305,431509,340,25.0,May 2023,5459.8,559275.0
12007,585305,577001,510,14.0,April 2023,5356.2,76562.5
12008,585305,577180,531,30.58,April 2023,5356.2,157678.12
12009,585305,591113,534,30.7,May 2023,5459.8,143906.25
12010,585320,503217,340,26.0,May 2023,5459.8,547034.0
12011,585320,506002,330,31.0,April 2023,5356.2,3289003.22
12012,585320,590001,419,35.22,April 2023,5356.2,198113.0
12013,585320,591317,347,5.0,April 2023,5356.2,29141.0
12014,587122,412307,446,26.0,May 2023,5459.8,262519.4
12015,587122,411047,454,26.0,April 2023,5356.2,2874218.75
12016,587122,412105,469,25.0,April 2023,5356.2,1232421.88
12017,587122,416705,342,15.0,April 2023,5356.2,86718.75
12018,587122,581306,302,27.0,April 2023,5356.2,143437.5
12019,587122,581421,352,11.0,April 2023,5356.2,70468.75
12020,591136,410401,426,33.62,May 2023,5459.8,183859.37
12021,591136,411044,392,35.0,April 2023,5356.2,196875.0
12022,591136,413102,379,34.28,April 2023,5356.2,182112.5
12023,591136,415521,323,14.5,May 2023,5459.8,81562.5
12024,591136,577224,307,5.0,April 2023,5356.2,20313.0
12025,591136,577414,370,32.0,May 2023,5459.8,212500.0
12026,606201,678508,366,3.0,May 2023,5459.8,15843.75
12027,609118,627423,471,20.0,April 2023,5356.2,247406.26
12028,620020,603103,312,34.56,April 2023,5356.2,189000.0
12029,621112,627814,316,16.0,April 2023,5356.2,78750.0
12030,621651,602105,302,30.84,April 2023,5356.2,154200.0
12031,621651,602206,351,39.84,May 2023,5459.8,242775.0
12032,621651,627118,382,25.0,April 2023,5356.2,621093.72
12033,621651,627862,313,20.0,May 2023,5459.8,121875.0
12034,621651,629167,430,25.0,April 2023,5356.2,347656.24
12035,621651,670721,442,26.0,May 2023,5459.8,215342.84
12036,621651,695507,468,12.5,April 2023,5356.2,89843.75
12037,621704,627756,346,25.0,April 2023,5356.2,160156.25
12038,621704,631003,333,26.7,April 2023,5356.2,72650.7
12039,621704,691015,464,30.0,May 2023,5459.8,736518.0
12040,621705,627357,358,1.0,May 2023,5459.8,5561.2
12041,621705,629160,490,5.0,May 2023,5459.8,60937.48
12042,621707,572130,483,5.0,May 2023,5459.8,32812.5
12043,621707,600001,314,36.0,April 2023,5356.2,199687.5
12044,621707,683102,410,25.0,April 2023,5356.2,127047.85
12045,621707,690548,479,33.12,April 2023,5356.2,196650.0
12046,621713,560099,371,3.0,May 2023,5459.8,357819.0
12047,621713,560099,371,8.0,May 2023,5459.8,37284.0
12048,621713,562112,409,38.4,May 2023,5459.8,204000.0
12049,621713,563101,434,25.0,May 2023,5459.8,2469315.0
12050,621713,601201,330,39.12,May 2023,5459.8,213937.5
12051,621713,601201,330,39.14,May 2023,5459.8,214046.88
12052,621713,629165,478,28.8,May 2023,5459.8,175500.0
12053,621713,629251,474,4.0,April 2023,5356.2,23437.5
12054,621713,643209,364,23.82,April 2023,5356.2,495753.75
12055,621713,643224,388,18.46,April 2023,5356.2,122585.94
12056,621713,670703,569,29.5,April 2023,5356.2,184375.0
12057,621713,683513,441,25.0,May 2023,5459.8,175781.25
12058,621713,686661,452,30.0,April 2023,5356.2,160049.7
12059,621713,695506,497,29.32,April 2023,5356.2,152555.63
12060,621730,560049,373,4.0,April 2023,5356.2,58075.8
12061,621730,560062,365,8.0,April 2023,5356.2,77558.56
12062,621730,628101,377,5.0,May 2023,5459.8,31000.0
12063,621730,628601,413,25.0,May 2023,5459.8,136718.75
12064,621730,629160,530,5.0,May 2023,5459.8,94140.63
12065,621730,641105,317,36.0,April 2023,5356.2,641250.0
12066,621730,670307,630,15.0,May 2023,5459.8,82090.35
12067,621730,670644,526,2.0,April 2023,5356.2,12812.5
12068,621730,670721,499,33.56,May 2023,5459.8,220237.5
12069,621730,673001,504,38.14,May 2023,5459.8,250293.75
12070,621730,676101,460,34.92,May 2023,5459.8,229162.5
12071,621730,676306,481,39.12,May 2023,5459.8,177262.5
12072,621730,680308,466,33.98,April 2023,5356.2,222993.75
12073,621730,686533,466,39.8,April 2023,5356.2,192781.25
12074,621730,695024,550,25.0,April 2023,5356.2,1931640.66
12075,624703,575013,593,6.0,May 2023,5459.8,55620.48
12076,624703,671314,505,22.0,May 2023,5459.8,102344.48
12077,626204,609314,342,11.0,April 2023,5356.2,70468.75
12078,628002,683544,346,15.0,April 2023,5356.2,79688.0
12079,629165,641030,437,13.0,April 2023,5356.2,50781.25
12080,632401,641623,390,,April 2023,5356.2,136349.91
12081,636115,673591,349,25.0,April 2023,5356.2,2760454.25
12082,636115,679322,306,35.0,April 2023,5356.2,719140.63
12083,637303,686671,315,25.0,May 2023,5459.8,332031.25
12084,641105,600058,512,25.0,May 2023,5459.8,158203.12
12085,641202,670521,331,7.5,April 2023,5356.2,59310.0
12086,641654,605201,328,7.5,April 2023,5356.2,46382.85
12087,676121,691589,315,10.0,April 2023,5356.2,63281.2
12088,676506,636115,327,2.45,May 2023,5459.8,9465.43
12089,678581,671541,320,,April 2023,5356.2,160155.0
12090,700002,734103,643,12.0,May 2023,5459.8,140062.48
12091,711102,790001,1326,35.5,May 2023,5459.8,230572.5
12092,711205,791104,1566,37.1,April 2023,5356.2,236141.5
12093,713321,822113,377,20.0,May 2023,5459.8,75000.0
12094,721129,733134,459,34.0,April 2023,5356.2,160650.0
12095,721129,742102,333,1.0,May 2023,5459.8,4609.38
12096,735102,783129,302,25.0,April 2023,5356.2,2391796.81
12097,735102,843115,388,15.0,April 2023,5356.2,461718.74
12098,735102,843322,423,15.0,April 2023,5356.2,181406.24
12099,742212,736101,401,380.4,April 2023,5356.2,3406363.12
12100,742227,734004,342,1174.2,April 2023,5356.2,5960509.27
12101,744101,744202,320,52.5,April 2023,5356.2,545506.5
12102,754082,761017,314,5.0,May 2023,5459.8,22656.24
12103,755024,769001,330,4.0,April 2023,5356.2,41750.0
12104,755024,784160,1672,502.2,April 2023,5356.2,3256453.13
12105,766012,754141,495,25.0,May 2023,5459.8,117187.5
12106,768038,800001,715,738.0,April 2023,5356.2,2399786.33
12107,768202,700002,578,2550.0,April 2023,5356.2,11857678.5
12108,768202,760007,387,648.0,April 2023,5356.2,3130241.76
12109,770017,470002,1093,699.9,April 2023,5356.2,5139890.62
12110,770017,484440,438,1048.4,May 2023,5459.8,6061062.5
12111,770017,754082,349,24.27,April 2023,5356.2,68028.81
12112,770017,754082,349,28.94,April 2023,5356.2,186315.72
12113,770017,754082,349,37.97,April 2023,5356.2,106429.91
12114,770017,762110,400,25.0,April 2023,5356.2,216796.88
12115,770017,767030,316,10.0,May 2023,5459.8,42187.5
12116,770017,827014,354,29.87,May 2023,5459.8,89132.08
12117,770017,827014,354,35.71,May 2023,5459.8,97238.33
12118,770017,827014,354,39.96,May 2023,5459.8,119240.64
12119,770017,827014,354,42.38,May 2023,5459.8,126461.92
12120,770018,755026,341,20.01,April 2023,5356.2,104052.0
12121,770018,755026,341,31.68,April 2023,5356.2,988416.0
12122,770018,755026,341,35.0,April 2023,5356.2,182000.0
12123,770039,721303,417,5.0,May 2023,5459.8,730000.0
12124,781001,791110,330,70.0,April 2023,5356.2,553000.0
12125,781001,797001,380,30.0,April 2023,5356.2,440625.6
12126,781005,785630,307,15.0,May 2023,5459.8,83906.0
12127,781022,785111,305,30.0,May 2023,5459.8,417187.8
12128,781023,785112,314,5.0,April 2023,5356.2,75468.75
12129,781023,791110,345,20.0,April 2023,5356.2,101562.6
12130,781031,787060,530,5.0,April 2023,5356.2,36562.5
12131,782402,735102,429,40.56,April 2023,5356.2,174605.93
12132,782402,785680,310,40.0,May 2023,5459.8,4837500.0
12133,782402,785686,346,8.0,May 2023,5459.8,60750.0
12134,782402,786103,442,25.0,April 2023,5356.2,558593.75
12135,782402,786610,434,45.0,May 2023,5459.8,341015.62
12136,782402,787061,472,5.0,April 2023,5356.2,753515.6
12137,782410,783324,350,7.5,April 2023,5356.2,445078.16
12138,782446,783334,479,24.7,May 2023,5459.8,168654.68
12139,782446,785690,344,10.0,May 2023,5459.8,1446562.32
12140,782446,786170,437,38.0,May 2023,5459.8,765937.5
12141,782446,786613,349,15.0,April 2023,5356.2,234375.0
12142,783372,831002,955,39.75,May 2023,5459.8,218625.0
12143,786125,792101,356,19.5,May 2023,5459.8,133148.44
12144,787059,791105,381,6.25,April 2023,5356.2,46875.0
12145,787059,791122,360,12.0,April 2023,5356.2,187500.0
12146,788803,796701,413,25.0,May 2023,5459.8,1275000.0
12147,793101,785105,346,10.0,May 2023,5459.8,73437.5
12148,793101,791110,346,50.0,April 2023,5356.2,1097656.25
12149,793200,783129,354,25.0,April 2023,5356.2,160937.5
12150,793200,783345,419,25.0,April 2023,5356.2,182031.25
12151,793200,785621,434,8.0,May 2023,5459.8,112500.0
12152,793200,787031,549,30.0,April 2023,5356.2,234375.0
12153,793200,795001,390,35.0,May 2023,5459.8,592265.61
12154,793200,799284,323,26.0,May 2023,5459.8,255937.5
12155,793210,781316,343,12.81,April 2023,5356.2,74298.0
12156,793210,781316,343,14.01,April 2023,5356.2,162516.0
12157,793210,781318,342,30.0,April 2023,5356.2,201562.5
12158,793210,782001,308,25.0,April 2023,5356.2,648437.48
12159,793210,782140,324,20.1,April 2023,5356.2,180900.0
12160,793210,782140,324,45.19,April 2023,5356.2,406710.0
12161,793210,784514,322,25.0,May 2023,5459.8,162890.75
12162,793210,794104,421,25.0,April 2023,5356.2,955078.75
12163,793210,799205,311,18.5,April 2023,5356.2,110566.41
12164,793210,799211,360,25.0,April 2023,5356.2,190625.0
12165,793210,799212,356,25.0,May 2023,5459.8,698437.49
12166,796101,796701,351,10.0,April 2023,5356.2,282656.22
12167,797112,791110,398,35.45,April 2023,5356.2,276510.0
12168,801305,816108,314,26.0,April 2023,5356.2,313625.0
12169,802158,813203,347,5.0,April 2023,5356.2,31484.4
12170,803110,845105,310,13.0,April 2023,5356.2,209015.6
12171,822101,815353,383,20.0,May 2023,5459.8,246250.2
12172,824101,274304,369,12.0,May 2023,5459.8,96000.0
12173,824101,851204,306,20.0,May 2023,5459.8,80000.0
12174,827014,802301,382,5.0,April 2023,5356.2,25390.62
12175,827014,848502,365,17.5,May 2023,5459.8,98437.5
12176,828124,842001,400,183.0,May 2023,5459.8,1571975.86
12177,831016,743423,302,395.4,April 2023,5356.2,3128609.58
12178,831016,814112,311,910.6,April 2023,5356.2,8447251.44
12179,831016,815317,320,25.0,May 2023,5459.8,858594.26
12180,831016,841301,533,1383.9,May 2023,5459.8,19712271.6
12181,831016,843317,603,123.8,May 2023,5459.8,792567.6
12182,831016,851112,463,680.9,April 2023,5356.2,3271181.06
12183,833210,733209,538,326.5,April 2023,5356.2,1306000.0
12184,833210,742102,489,260.6,April 2023,5356.2,1042400.0
12185,833210,813107,441,447.3,May 2023,5459.8,1789200.0
12186,833210,814154,377,18.0,May 2023,5459.8,216000.0
12187,833210,822119,341,30.0,April 2023,5356.2,922500.0
12188,833210,853204,513,659.0,May 2023,5459.8,2636000.0
12189,834001,795150,1468,39.75,April 2023,5356.2,273281.25
12190,841226,852127,402,14.55,May 2023,5459.8,86618.09
12191,845438,805103,315,20.0,April 2023,5356.2,104687.5
12192,851122,801113,800,12.7,April 2023,5356.2,0.0
12193,854326,800020,362,8.25,April 2023,5356.2,45045.0
12194,999999,271840,400,30.0,April 2023,5356.2,131563.0
12195,123305,140123,362,8.0,May 2023,5459.8,31449.52
12196,124106,140111,337,1.0,May 2023,5459.8,5765.63
12197,124106,152121,355,20.0,May 2023,5459.8,432500.0
12198,124106,160055,301,41.0,May 2023,5459.8,196671.87
12199,124146,151001,347,14.0,May 2023,5459.8,64061.0
12200,124146,151001,347,15.0,May 2023,5459.8,418288.0
12201,124146,243506,426,31.0,April 2023,5356.2,191328.0
12202,140113,176309,418,23.26,May 2023,5459.8,115391.41
12203,140113,176309,418,23.52,May 2023,5459.8,116681.25
12204,140113,176309,418,24.2,May 2023,5459.8,120054.69
12205,140113,180010,309,35.0,May 2023,5459.8,163051.35
12206,140113,182204,617,22.34,May 2023,5459.8,115190.62
12207,140113,184144,304,27.06,April 2023,5356.2,158554.69
12208,140113,246444,470,22.36,May 2023,5459.8,124028.12
12209,140113,246444,470,23.28,May 2023,5459.8,129131.25
12210,140115,182101,380,451.8,May 2023,5459.8,1748322.95
12211,140115,182101,390,574.5,April 2023,5356.2,2371042.92
12212,142038,251305,331,35.0,April 2023,5356.2,177734.5
12213,144002,110092,390,17.0,April 2023,5356.2,199218.76
12214,171102,151002,349,24.0,April 2023,5356.2,512271.92
